cdate,openp,highp,lowp,closep,adjp,volume
2009-09-23,100.554993,101.782265,100.098892,120.820000,100.190132,5538100
2009-09-24,100.082298,100.878410,99.841858,120.940002,100.289635,5426800
2009-09-25,99.734024,100.878410,99.593071,121.080002,100.405724,5187900
2009-09-28,99.941330,101.168640,98.631142,119.330002,98.954536,8248600
2009-09-29,98.979416,99.460388,98.349182,118.809998,98.523323,6748800
2009-09-30,98.830154,99.510124,97.478477,119.610001,99.186722,7733300
2009-10-01,99.004295,99.186722,97.486778,117.900002,97.768700,7067500
2009-10-02,97.354095,99.228165,97.237984,119.019997,98.697479,7581900
2009-10-05,98.597954,99.659416,97.959442,119.750000,99.302834,5673300
2009-10-06,99.833557,100.828644,99.692566,121.349998,100.629623,6659100
2009-10-07,100.438881,101.873497,100.289635,122.779999,101.815475,5872000
2009-10-08,101.599846,101.981308,101.044250,122.290001,101.409142,6498000
2009-10-09,101.525208,104.485657,101.417427,125.930000,104.427597,13123100
2009-10-12,104.021248,105.397842,103.822243,127.040001,105.348068,7730500
2009-10-13,104.668076,105.638313,104.651489,127.019997,105.331474,7581300
2009-10-14,105.903656,106.649979,104.983185,128.350006,106.434387,9545500
2009-10-15,105.779266,106.144142,104.751007,127.980003,106.127563,11904600
2009-10-16,102.122284,102.578346,100.546700,121.639999,100.870087,19216900
2009-10-19,100.969620,102.296410,100.845230,123.059998,102.047638,7514100
2009-10-20,102.296410,102.412506,100.754021,122.820000,101.848625,8780700
2009-10-21,101.317894,102.918327,100.223267,120.870003,100.231575,7171000
2009-10-22,100.132072,101.997887,99.792084,122.690002,101.740814,6027000
2009-10-23,101.956429,102.047638,99.510124,120.360001,99.808678,6799200
2009-10-26,100.015968,101.533508,99.136955,120.110001,99.601364,6538500
2009-10-27,99.659416,101.284744,98.805283,120.650002,100.049156,9445400
2009-10-28,99.899887,100.903282,99.402313,121.500000,100.754021,8780400
2009-10-29,101.292992,102.022774,100.836952,122.870003,101.890099,6309400
2009-10-30,101.691063,102.205208,99.908173,120.610001,100.015968,7711700
2009-11-02,100.148674,101.110596,99.095512,120.559998,99.974518,7049400
2009-11-03,99.120384,100.496933,99.120384,121.160004,100.472092,5706800
2009-11-04,100.720848,101.583260,100.472092,121.290001,100.579865,6353300
2009-11-05,101.268143,102.412506,101.168640,123.099998,102.080811,6701800
2009-11-06,102.047493,102.863800,101.814270,123.489998,102.863800,4979600
2009-11-09,103.222000,104.954597,102.863800,126.000000,104.954597,7764600
2009-11-10,104.371513,105.829201,104.263191,126.910004,105.712578,6444500
2009-11-11,105.412697,106.037453,104.904602,127.190002,105.945816,6530800
2009-11-12,105.462685,106.328987,105.046188,126.260002,105.171150,5345400
2009-11-13,105.296082,106.453918,105.179474,127.029999,105.812546,4979700
2009-11-16,105.929161,106.820442,105.812546,128.210007,106.795464,7822500
2009-11-17,106.145714,107.161919,106.120712,128.630005,107.145294,1027500
2009-11-18,106.662170,106.912071,106.245659,128.149994,106.745453,3970100
2009-11-19,106.020775,106.487236,105.379379,127.540001,106.237350,5308400
2009-11-20,105.929161,106.362282,105.337738,126.959999,105.754219,5354200
2009-11-23,106.370613,107.403519,106.328987,128.199997,106.787109,7003500
2009-11-24,106.537224,106.887062,105.904167,127.930000,106.562210,4816500
2009-11-25,106.520554,106.803772,105.854195,127.279999,106.020775,3967700
2009-11-27,103.780075,105.471016,103.505196,125.699997,104.704666,3319200
2009-11-30,104.221565,105.454369,104.054977,126.349998,105.246086,6302700
2009-12-01,106.029099,106.945366,105.662598,127.940002,106.570534,6578600
2009-12-02,106.054085,106.945366,105.920830,127.209999,105.962456,4597900
2009-12-03,106.287315,107.012001,105.995773,127.550003,106.245659,5760000
2009-12-04,106.953697,107.370186,104.954597,127.250000,105.995773,7068500
2009-12-07,105.687569,106.229012,105.446007,127.040001,105.820869,4144400
2009-12-08,105.762558,106.079071,105.087837,126.800003,105.620956,5351400
2009-12-09,105.537651,106.945366,105.046188,128.389999,106.945366,6071900
2009-12-10,106.728798,107.844994,106.695480,129.339996,107.736694,7077800
2009-12-11,107.461815,108.094872,107.211914,129.679993,108.019913,6597200
2009-12-14,107.994926,108.269791,107.953278,129.929993,108.228142,5201300
2009-12-15,107.836655,108.169861,106.570534,128.490005,107.028687,7862600
2009-12-16,107.236908,107.953278,106.912071,128.710007,107.211914,6372500
2009-12-17,106.620522,107.086967,105.887505,127.400002,106.120712,5909500
2009-12-18,106.595535,106.945366,105.787537,127.910004,106.545555,9106600
2009-12-21,106.453918,107.403519,106.353973,128.649994,107.161919,4772500
2009-12-22,107.703384,108.269791,107.611786,129.929993,108.228142,5535500
2009-12-23,108.036552,108.286469,107.703384,130.000000,108.286469,4127600
2009-12-24,108.194832,108.761246,107.853317,130.570007,108.761246,4265100
2009-12-28,109.111115,110.210617,108.886200,132.309998,110.210617,5800400
2009-12-29,110.185616,110.260612,109.785805,131.850006,109.827469,4184200
2009-12-30,109.311012,110.518806,108.852890,132.570007,110.427193,3867000
2009-12-31,110.293945,110.660439,108.911179,130.899994,109.036133,4223400
2010-01-04,109.269356,110.760391,108.994499,132.449997,110.327240,6155300
2010-01-05,109.685844,109.827469,108.369781,130.850006,108.994499,6841400
2010-01-06,108.852890,109.527603,108.128197,130.000000,108.286469,5605300
2010-01-07,108.178169,108.494705,107.378517,129.550003,107.911644,5840600
2010-01-08,107.511787,109.052803,107.495148,130.850006,108.994499,4197200
2010-01-11,109.169411,109.169411,107.178596,129.479996,107.853317,5730400
2010-01-12,107.478470,109.394310,107.453484,130.509995,108.711281,8081500
2010-01-13,108.611320,109.219398,107.586761,130.229996,108.478043,6455400
2010-01-14,108.744598,110.543846,108.211494,132.309998,110.210617,7111800
2010-01-15,109.977402,110.693764,109.194382,131.779999,109.769142,8494400
2010-01-19,109.644226,111.826591,109.585876,134.139999,111.734962,13916200
2010-01-20,108.669624,109.244370,107.411842,130.250000,108.494705,15197500
2010-01-21,108.677971,108.861191,106.670486,129.000000,107.453484,9608600
2010-01-22,107.178596,107.361862,104.429787,125.500000,104.538078,10088600
2010-01-25,105.229462,105.695900,104.713005,126.120003,105.054527,5738500
2010-01-26,104.887939,106.412270,104.463120,125.750000,104.746346,7135300
2010-01-27,104.804642,105.754219,104.154938,126.330002,105.229462,8719200
2010-01-28,105.812546,105.820869,102.497330,123.750000,103.080391,9622200
2010-01-29,103.555191,104.121590,101.539375,122.389999,101.947533,11571200
2010-02-01,102.647232,104.079964,102.272415,124.669998,103.846703,7242900
2010-02-02,103.946671,104.796295,103.246994,125.529999,104.563072,5899900
2010-02-03,104.254883,105.012886,104.179909,125.660004,104.671371,4177100
2010-02-04,104.279861,104.488113,102.372360,123.000000,102.455643,9126900
2010-02-05,102.488976,103.055389,101.481079,123.519997,102.888809,8617000
2010-02-08,103.039398,103.097977,101.859665,121.879997,101.976799,5718500
2010-02-09,102.621063,103.917938,102.462090,123.209999,103.089615,6044500
2010-02-10,102.863693,103.457764,102.252930,122.809998,102.754929,5219100
2010-02-11,102.562500,103.917938,102.127396,123.730003,103.524681,5089000
2010-02-12,102.922264,103.792412,101.750877,124.000000,103.750610,8017700
2010-02-16,104.512016,104.779755,103.842636,125.230003,104.779755,6777300
2010-02-17,105.005646,105.867439,104.763008,126.330002,105.700111,5827400
2010-02-18,105.532753,107.097404,105.423988,127.809998,106.938408,5525900
2010-02-19,106.553528,107.147575,106.151917,127.190002,106.419670,6303100
2010-02-22,106.511711,106.620468,105.683365,126.849998,106.135201,3808100
2010-02-23,105.825623,106.812912,105.423988,126.459999,105.808861,4591900
2010-02-24,106.277420,107.323288,106.101707,127.589996,106.754349,4782000
2010-02-25,105.465813,106.461502,105.064209,127.070000,106.319275,5658700
2010-02-26,106.269051,107.097404,106.043129,127.160004,106.394577,4784200
2010-03-01,106.679039,107.791840,106.653938,128.570007,107.574295,4577700
2010-03-02,107.683083,108.009399,106.369469,127.419998,106.612091,6013300
2010-03-03,106.871475,107.114120,105.992935,126.879997,106.160294,6390000
2010-03-04,106.319275,106.319275,104.980545,126.720001,106.026428,6032300
2010-03-05,106.402916,106.720886,106.294167,127.250000,106.469849,6140200
2010-03-08,106.310890,106.679039,105.725197,126.410004,105.767044,6199300
2010-03-09,105.649925,105.666626,104.754639,125.550003,105.047478,7528800
2010-03-10,105.415619,105.725197,104.763008,125.620003,105.106049,6916200
2010-03-11,105.181358,106.938408,105.181358,127.599998,106.762703,7922200
2010-03-12,107.022087,107.406967,106.687393,127.940002,107.047188,5169500
2010-03-15,106.595367,107.381866,106.494957,127.830002,106.955147,4497700
2010-03-16,107.097404,107.833702,106.637207,128.669998,107.657982,6134900
2010-03-17,107.850388,107.875511,106.561905,127.760002,106.896561,6348400
2010-03-18,106.645569,107.724907,106.637207,128.380005,107.415329,4954400
2010-03-19,106.854767,107.875511,106.076622,127.709999,106.854767,10744300
2010-03-22,106.352722,107.423691,105.900925,127.980003,107.080658,5651900
2010-03-23,107.047188,108.293854,106.796158,129.369995,108.243660,5978500
2010-03-24,107.624519,108.728958,107.490669,128.529999,107.540833,6669300
2010-03-25,108.235306,109.381577,108.042862,129.240005,108.134911,7603200
2010-03-26,107.875511,108.586723,107.699799,129.259995,108.151634,5550800
2010-03-29,108.185120,108.728958,107.314934,128.589996,107.591026,4643000
2010-03-30,107.850388,108.042862,107.306572,128.770004,107.741653,3426600
2010-03-31,107.289825,107.724907,106.804543,128.250000,107.306572,4904800
2010-04-01,107.892258,108.193459,106.720886,128.250000,107.306572,4980500
2010-04-05,107.415329,108.603439,107.214523,129.350006,108.226944,4118700
2010-04-06,107.666344,108.185120,107.139214,128.929993,107.875511,3926300
2010-04-07,107.540833,108.160004,107.105751,128.479996,107.499001,5157000
2010-04-08,107.130836,107.289825,106.428032,127.610001,106.771103,6006900
2010-04-09,106.996986,107.825310,106.361107,128.759995,107.733276,5185100
2010-04-12,107.574295,107.900620,107.298210,128.360001,107.398590,3992300
2010-04-13,107.314934,108.293854,106.963501,129.029999,107.959198,6819100
2010-04-14,108.544868,109.958916,108.318962,131.250000,109.816635,8545800
2010-04-15,109.214233,109.724640,108.929756,130.889999,109.515457,6425300
2010-04-16,109.339722,110.586418,108.979958,130.630005,109.297913,9546200
2010-04-19,109.088730,110.678459,109.088730,132.229996,110.636597,11353700
2010-04-20,108.101425,109.046898,107.314934,129.690002,108.511414,15216500
2010-04-21,108.662010,108.996674,107.515732,128.990005,107.925735,7559200
2010-04-22,107.632874,108.235306,106.904953,129.130005,108.042862,6018500
2010-04-23,108.001022,108.854477,107.691437,129.990005,108.762436,6197300
2010-04-26,108.569992,109.640953,108.385918,130.729996,109.381577,5285400
2010-04-27,108.687103,110.444214,107.691437,128.820007,107.783493,10916700
2010-04-28,108.268784,109.164017,107.959198,130.100006,108.854477,7122300
2010-04-29,109.230957,109.783195,108.896278,130.460007,109.155693,5786900
2010-04-30,109.130554,109.306274,107.800232,129.000000,107.934097,6266700
2010-05-03,108.260399,108.887917,107.766754,129.600006,108.436111,4992100
2010-05-04,107.842049,107.875511,105.900925,128.119995,107.197777,8285000
2010-05-05,106.361107,107.289825,106.151917,127.459999,106.645569,6072800
2010-05-06,106.208267,107.587486,97.554497,123.919998,104.215118,13168800
2010-05-07,103.744164,104.610397,100.918449,122.099998,102.684532,10584800
2010-05-10,106.191414,106.527832,105.173836,126.269997,106.191414,8463900
2010-05-11,105.299988,107.999557,105.249535,126.889999,106.712830,6498900
2010-05-12,106.939934,111.725136,106.813766,132.679993,111.582153,16626900
2010-05-13,110.110420,111.935387,110.043167,131.479996,110.572983,10497800
2010-05-14,110.219765,110.732758,108.832138,131.190002,110.329102,9920100
2010-05-17,109.900177,110.808456,108.235039,130.440002,109.698364,8923400
2010-05-18,110.387970,111.001915,109.244202,129.949997,109.286270,9330000
2010-05-19,108.798477,109.748795,107.494965,128.860001,108.369614,8669300
2010-05-20,106.990379,107.612701,104.013275,123.800003,104.114189,13176500
2010-05-21,102.734985,105.636368,102.095810,125.419998,105.476608,12639500
2010-05-24,105.342056,105.981178,104.316040,124.449997,104.660851,6868600
2010-05-25,102.154701,105.081337,102.154701,124.519997,104.719704,9494800
2010-05-26,105.030891,105.913918,103.441414,123.230003,103.634834,9083200
2010-05-27,105.165459,106.292343,104.929970,126.389999,106.292343,7725900
2010-05-28,105.930725,106.199837,104.526283,125.260002,105.342056,7421900
2010-06-01,104.862686,106.704445,104.450600,124.339996,104.568344,7135400
2010-06-02,104.997215,107.225845,104.576744,127.410004,107.150185,7705300
2010-06-03,107.436127,107.831360,106.351234,127.959999,107.612701,6645300
2010-06-04,106.275551,106.889465,104.845840,125.279999,105.358856,9669200
2010-06-07,105.602737,105.846634,104.391708,124.129997,104.391708,6951400
2010-06-08,104.501060,104.669266,103.290047,123.720001,104.046913,8399200
2010-06-09,104.980431,105.829811,103.929161,123.900002,104.198318,7795500
2010-06-10,105.955963,107.831360,105.796188,127.680000,107.377213,7479700
2010-06-11,106.578293,108.319122,106.334412,128.449997,108.024796,5820200
2010-06-14,108.066849,109.303085,108.058434,128.500000,108.066849,6753000
2010-06-15,108.428444,109.286270,107.957512,129.789993,109.151703,6652500
2010-06-16,107.932259,109.900177,107.932259,130.350006,109.622681,6401000
2010-06-17,109.387207,110.194534,109.210602,130.979996,110.152489,5571000
2010-06-18,110.186142,110.379562,109.437675,130.149994,109.454445,9581400
2010-06-21,110.522537,110.959839,109.513344,130.649994,109.874969,6857800
2010-06-22,109.639481,110.564583,108.546211,129.300003,108.739616,6030200
2010-06-23,108.697563,110.564583,108.563011,130.110001,109.420853,6855800
2010-06-24,108.966728,109.101273,107.394058,128.190002,107.806137,5565500
2010-06-25,107.932259,108.571465,106.906273,127.120003,106.906273,10420400
2010-06-28,107.352005,108.882591,106.990379,128.979996,108.470512,6335100
2010-06-29,107.099716,107.982742,104.383316,125.089996,105.199074,9376200
2010-06-30,104.980431,105.308403,103.441414,123.480003,103.845085,8018000
2010-07-01,103.903946,104.459015,102.272438,122.570000,103.079773,9742100
2010-07-02,103.685287,103.685287,101.431458,121.860001,102.482689,6454500
2010-07-06,103.929161,104.812218,102.743378,123.459999,103.828255,6348700
2010-07-07,103.836693,106.906273,103.836693,127.000000,106.805367,7090300
2010-07-08,107.116539,107.772491,106.586700,127.970001,107.621101,5439300
2010-07-09,107.562248,107.814552,107.049248,127.959999,107.612701,3898000
2010-07-12,107.116539,108.344360,106.939934,128.669998,108.209808,4206900
2010-07-13,108.462128,110.152489,108.226631,130.479996,109.732010,6687700
2010-07-14,108.756454,110.673912,108.605072,130.720001,109.933830,6607200
2010-07-15,109.218994,110.102028,108.949867,130.720001,109.933830,6186800
2010-07-16,109.294685,109.454445,107.520203,128.029999,107.671577,7002900
2010-07-19,108.209808,109.647911,107.957512,129.789993,109.151703,8388600
2010-07-20,103.416176,106.435341,103.382545,126.550003,106.426933,16337400
2010-07-21,106.334412,106.384895,104.803810,125.269997,105.350433,8615500
2010-07-22,106.233498,107.461334,106.006409,127.470001,107.200630,6909000
2010-07-23,107.057648,108.319122,106.805367,128.380005,107.965919,5078000
2010-07-26,107.797707,108.007996,106.923096,128.410004,107.991158,5174900
2010-07-27,108.302322,108.630295,107.553825,128.630005,108.176163,4648200
2010-07-28,108.209808,108.781693,107.545441,128.429993,108.007996,4248800
2010-07-29,108.537788,108.907829,106.923096,128.020004,107.663162,8994200
2010-07-30,107.166969,108.470512,106.838997,128.399994,107.982742,6021000
2010-08-02,108.697563,110.337494,108.697563,130.759995,109.967468,6437500
2010-08-03,109.353561,110.202950,108.764839,130.369995,109.639481,5091800
2010-08-04,109.715179,110.589821,109.202187,131.270004,110.396362,4567500
2010-08-05,109.942230,110.993454,109.774048,131.830002,110.867325,4520600
2010-08-06,110.216583,110.275719,108.822029,130.139999,109.988380,6136200
2010-08-09,110.537720,111.847710,110.208099,132.000000,111.560356,6131700
2010-08-10,110.867325,111.974503,110.520836,131.839996,111.425133,5471700
2010-08-11,110.453217,110.453217,109.413666,129.830002,109.726357,6316100
2010-08-12,107.917747,108.838943,107.774048,128.300003,108.433273,5132200
2010-08-13,108.145927,108.568527,107.613495,127.870003,108.069870,4669400
2010-08-16,107.731781,108.374130,107.300758,127.769997,107.985367,4009200
2010-08-17,108.881203,109.743301,108.095238,128.449997,108.560059,4298300
2010-08-18,108.914993,110.039078,108.010704,129.389999,109.354507,4883200
2010-08-19,108.745995,109.523529,108.196663,128.899994,108.940384,5402400
2010-08-20,108.788269,109.007988,107.300758,127.500000,107.757179,6246300
2010-08-23,107.816338,108.205093,106.861298,126.470001,106.886658,4034400
2010-08-24,105.821762,106.506310,105.280869,124.900002,105.559753,5621200
2010-08-25,105.280869,106.151375,104.799103,125.269997,105.872459,5235300
2010-08-26,106.303490,106.303490,103.768028,122.779999,103.768028,7746600
2010-08-27,104.655472,105.475243,103.463791,124.730003,105.416100,6214200
2010-08-30,105.711891,105.872459,104.292030,123.400002,104.292030,3604000
2010-08-31,104.215973,104.790657,103.345467,123.129997,104.063835,5624200
2010-09-01,105.906281,106.751434,105.238617,125.769997,106.295029,5623100
