cdate,closep,pctlead,updown,pctlag1,pctlag2,pctlag3,pctlag4,pctlag5,pctlag6,pctlag7,pctlag8,pctlag12,pctlag16,slope2,slope3,slope4,slope5,slope6,slope7,slope8,slope9,dow,moy
1985-10-29,189.2300,0.4440,1,0.7829,0.9119,0.3873,0.0740,0.6328,1.2142,1.1709,0.8366,2.6861,4.0468,0.4536,0.1293,0.0186,0.1263,0.2009,0.1663,0.1044,0.0739,0.0200,0.1000
1985-10-30,190.0700,-0.1320,0,0.4439,1.2303,1.3599,0.8329,0.5183,1.0796,1.6635,1.6200,1.9853,4.5087,0.6090,0.4497,0.2081,0.1039,0.1793,0.2356,0.2010,0.1422,0.0300,0.1000
1985-10-31,189.8200,0.9010,1,-0.1315,0.3118,1.0972,1.2265,0.7003,0.3861,0.9466,1.5297,2.0099,3.9996,0.1553,0.3620,0.3039,0.1398,0.0644,0.1346,0.1894,0.1638,0.0400,0.1000
1985-11-01,191.5300,-0.1460,0,0.9008,0.7681,1.2155,2.0079,2.1384,1.6074,1.2904,1.8560,1.8885,4.7872,0.3828,0.4025,0.4956,0.4228,0.2667,0.1842,0.2306,0.2686,0.0500,0.1100
1985-11-04,191.2500,0.5860,1,-0.1462,0.7533,0.6208,1.0675,1.8588,1.9891,1.4589,1.1423,1.9130,3.7823,0.3736,0.2061,0.2649,0.3666,0.3273,0.2072,0.1425,0.1883,0.0100,0.1100
1985-11-05,192.3700,0.2030,1,0.5856,0.4386,1.3434,1.2101,1.6594,2.4553,2.5864,2.0530,2.8497,3.2194,0.2190,0.4434,0.3007,0.3288,0.4029,0.3641,0.2547,0.1920,0.0200,0.1100
1985-11-06,192.7600,-0.0730,0,0.2027,0.7895,0.6422,1.5488,1.4153,1.8655,2.6630,2.7944,3.1023,3.5899,0.3921,0.2134,0.3829,0.2809,0.3075,0.3740,0.3437,0.2488,0.0300,0.1100
1985-11-07,192.6200,0.5710,1,-0.0726,0.1300,0.7163,0.5691,1.4751,1.3416,1.7915,2.5884,2.4357,2.4683,0.0649,0.2371,0.1417,0.2915,0.2217,0.2529,0.3177,0.2970,0.0400,0.1100
1985-11-08,193.7200,1.8380,1,0.5711,0.4980,0.7018,1.2915,1.1434,2.0546,1.9203,2.3728,2.4486,3.2292,0.2485,0.2331,0.3202,0.2275,0.3379,0.2716,0.2927,0.3458,0.0500,0.1100
1985-11-11,197.2800,0.4060,1,1.8377,2.4193,2.3449,2.5524,3.1529,3.0021,3.9300,3.7933,4.6578,5.4748,1.1918,0.7745,0.6324,0.6225,0.4957,0.5520,0.4678,0.4649,0.0100,0.1100
1985-11-12,198.0800,-0.4950,0,0.4055,2.2507,2.8346,2.7599,2.9682,3.5712,3.4198,4.3515,5.6314,5.9478,1.1028,0.9269,0.6806,0.5860,0.5853,0.4823,0.5330,0.4605,0.0200,0.1100
1985-11-13,197.1000,0.9940,1,-0.4947,-0.0912,1.7448,2.3258,2.2515,2.4588,3.0588,2.9082,4.9744,4.8181,-0.0455,0.5705,0.5698,0.4434,0.4037,0.4289,0.3582,0.4168,0.0300,0.1100
1985-11-14,199.0600,-0.4770,0,0.9944,0.4947,0.9023,2.7566,3.3434,3.2683,3.4777,4.0837,5.1947,5.2726,0.2474,0.2995,0.6747,0.6536,0.5349,0.4881,0.4997,0.4292,0.0400,0.1100
1985-11-15,198.1100,0.3030,1,-0.4772,0.5124,0.0151,0.4207,2.2662,2.8502,2.7755,2.9838,4.2300,5.0981,0.2543,0.0050,0.1048,0.4436,0.4639,0.3888,0.3659,0.3895,0.0500,0.1100
1985-11-18,198.7100,-0.0200,0,0.3029,-0.1758,0.8168,0.3181,0.7249,2.5759,3.1617,3.0867,4.6834,5.9674,-0.0882,0.2702,0.0794,0.1443,0.4199,0.4406,0.3779,0.3587,0.0100,0.1100
1985-11-19,198.6700,0.1610,1,-0.0201,0.2827,-0.1959,0.7965,0.2979,0.7046,2.5552,3.1409,3.7279,5.8106,0.1409,-0.0655,0.1976,0.0595,0.1168,0.3569,0.3827,0.3333,0.0200,0.1100
1985-11-20,198.9900,1.2160,1,0.1611,0.1409,0.4442,-0.0352,0.9589,0.4594,0.8668,2.7204,4.0471,5.1577,0.0704,0.1476,-0.0088,0.1902,0.0764,0.1231,0.3323,0.3579,0.0300,0.1100
1985-11-21,201.4100,0.0550,1,1.2161,1.3792,1.3588,1.6657,1.1806,2.1867,1.6811,2.0935,4.6993,5.9662,0.6843,0.4507,0.4136,0.2360,0.3607,0.2392,0.2597,0.4302,0.0400,0.1100
1985-11-22,201.5200,-0.5810,0,0.0546,1.2714,1.4345,1.4141,1.7213,1.2358,2.2425,1.7367,4.5445,6.1637,0.6279,0.4735,0.3510,0.3412,0.2054,0.3165,0.2159,0.2367,0.0500,0.1100
1985-11-25,200.3500,0.1600,1,-0.5806,-0.5263,0.6835,0.8456,0.8253,1.1307,0.6480,1.6489,4.0131,4.6050,-0.2638,0.2254,0.2094,0.1638,0.1867,0.0923,0.2035,0.1265,0.0100,0.1100
1985-11-26,200.6700,0.9320,1,0.1597,-0.4218,-0.3674,0.8443,1.0067,0.9864,1.2922,0.8088,3.5877,4.9255,-0.2120,-0.1228,0.2090,0.1994,0.1631,0.1828,0.1007,0.1986,0.0200,0.1100
1985-11-27,202.5400,-0.1830,0,0.9319,1.0931,0.5061,0.5610,1.7840,1.9480,1.9274,2.2361,2.6663,5.2867,0.5431,0.1690,0.1404,0.3527,0.3210,0.2728,0.2764,0.1932,0.0300,0.1100
1985-11-29,202.1700,-0.8460,0,-0.1827,0.7475,0.9084,0.3225,0.3773,1.5981,1.7617,1.7412,2.0648,4.8817,0.3706,0.3006,0.0807,0.0755,0.2631,0.2486,0.2154,0.2249,0.0500,0.1100
1985-12-02,200.4600,0.2000,1,-0.8458,-1.0270,-0.1046,0.0549,-0.5260,-0.4717,0.7387,0.9010,1.7047,4.0702,-0.5166,-0.0347,0.0137,-0.1053,-0.0787,0.1043,0.1113,0.0969,0.0100,0.1200
1985-12-03,200.8600,1.6780,1,0.1995,-0.6480,-0.8295,0.0947,0.2546,-0.3275,-0.2731,0.9397,0.9043,3.6857,-0.3264,-0.2784,0.0236,0.0507,-0.0547,-0.0390,0.1162,0.1211,0.0200,0.1200
1985-12-04,204.2300,-0.1710,0,1.6778,1.8807,1.0189,0.8344,1.7741,1.9366,1.3448,1.4001,3.0892,3.5229,0.9307,0.3402,0.2092,0.3524,0.3204,0.1920,0.1749,0.2888,0.0300,0.1200
1985-12-05,203.8800,-0.4370,0,-0.1714,1.5035,1.7061,0.8458,0.6616,1.5996,1.7619,1.1711,2.6018,2.9281,0.7400,0.5616,0.2113,0.1325,0.2644,0.2495,0.1461,0.1360,0.0400,0.1200
1985-12-06,202.9900,0.6210,1,-0.4365,-0.6072,1.0604,1.2621,0.4056,0.2222,1.1561,1.3177,2.1745,2.9883,-0.3048,0.3486,0.3116,0.0810,0.0371,0.1637,0.1632,0.0809,0.0500,0.1200
1985-12-09,204.2500,0.0690,1,0.6207,0.1815,0.0098,1.6877,1.8906,1.0288,0.8443,1.7840,2.6433,2.6073,0.0909,0.0033,0.4158,0.3730,0.1710,0.1205,0.2208,0.2140,0.0100,0.1200
1985-12-10,204.3900,0.9390,1,0.0685,0.6897,0.2501,0.0783,1.7574,1.9605,1.0981,0.9134,1.4796,3.1700,0.3426,0.0834,0.0196,0.3462,0.3220,0.1562,0.1140,0.2037,0.0200,0.1200
1985-12-11,206.3100,0.2040,1,0.9394,1.0086,1.6355,1.1919,1.0185,2.7133,2.9183,2.0478,2.3769,3.8247,0.5016,0.5399,0.2971,0.2036,0.4445,0.4100,0.2544,0.2061,0.0300,0.1200
1985-12-12,206.7300,1.5530,1,0.2036,1.1449,1.2142,1.8425,1.3979,1.2241,2.9224,3.1278,3.1844,4.0570,0.5665,0.4017,0.4552,0.2781,0.2035,0.4097,0.3838,0.2486,0.0400,0.1200
1985-12-13,209.9400,0.9910,1,1.5528,1.7595,2.7154,2.7858,3.4238,2.9723,2.7959,4.5206,4.6195,5.5028,0.8712,0.8909,0.6877,0.6737,0.4908,0.3969,0.5527,0.5142,0.0500,0.1200
1985-12-16,212.0200,-0.6460,0,0.9908,2.5589,2.7677,3.7331,3.8042,4.4485,3.9925,3.8143,4.6806,5.2679,1.2537,0.9082,0.9138,0.7476,0.7261,0.5627,0.4720,0.6017,0.0100,0.1200
1985-12-17,210.6500,-0.3990,0,-0.6462,0.3382,1.8962,2.1036,3.0628,3.1334,3.7736,3.3206,4.1945,4.5306,0.1680,0.6197,0.5171,0.5987,0.5120,0.5267,0.4085,0.3449,0.0200,0.1200
1985-12-18,209.8100,0.1000,1,-0.3988,-1.0424,-0.0619,1.4899,1.6965,2.6518,2.7222,3.3598,4.6643,4.7217,-0.5256,-0.0206,0.3656,0.3336,0.4317,0.3809,0.4098,0.3176,0.0300,0.1200
1985-12-19,210.0200,0.4380,1,0.1001,-0.2991,-0.9433,0.0381,1.5915,1.7983,2.7545,2.8250,4.5604,4.6594,-0.1501,-0.3172,0.0095,0.3126,0.2946,0.3842,0.3455,0.3751,0.0400,0.1200
1985-12-20,210.9400,-1.1240,0,0.4381,0.5386,0.1377,-0.5094,0.4763,2.0365,2.2442,3.2047,3.2855,4.1473,0.2684,0.0460,-0.1284,0.0949,0.3332,0.3149,0.3907,0.3557,0.0500,0.1200
1985-12-23,208.5700,-0.6860,0,-1.1235,-0.6904,-0.5910,-0.9874,-1.6272,-0.6526,0.8901,1.0954,2.3004,3.1657,-0.3456,-0.1970,-0.2478,-0.3286,-0.1086,0.1250,0.1346,0.2218,0.0100,0.1200
1985-12-24,207.1400,0.2460,1,-0.6856,-1.8015,-1.3713,-1.2726,-1.6663,-2.3017,-1.3337,0.1983,2.0444,3.3323,-0.9141,-0.4596,-0.3191,-0.3354,-0.3882,-0.1906,0.0244,0.0440,0.0200,0.1200
1985-12-26,207.6500,0.9440,1,0.2462,-0.4411,-1.5597,-1.1285,-1.0295,-1.4242,-2.0611,-1.0908,1.6646,3.3805,-0.2218,-0.5278,-0.2841,-0.2068,-0.2392,-0.2983,-0.1366,0.0488,0.0400,0.1200
1985-12-27,209.6100,0.5100,1,0.9439,1.1924,0.4986,-0.6305,-0.1952,-0.0953,-0.4937,-1.1367,2.5539,2.6343,0.5920,0.1666,-0.1597,-0.0393,-0.0159,-0.0711,-0.1439,-0.0175,0.0500,0.1200
1985-12-30,210.6800,0.2850,1,0.5105,1.4592,1.7090,1.0116,-0.1233,0.3143,0.4147,0.0142,2.1182,3.3353,0.7209,0.5637,0.2527,-0.0249,0.0526,0.0594,0.0018,-0.0711,0.0100,0.1200
1985-12-31,211.2800,-0.8000,0,0.2848,0.7967,1.7481,1.9986,1.2993,0.1612,0.5999,0.7006,2.2009,4.0839,0.3958,0.5748,0.4933,0.2590,0.0271,0.0860,0.0877,0.0334,0.0200,0.1200
1986-01-02,209.5900,0.6150,1,-0.7999,-0.5174,-0.0095,0.9343,1.1828,0.4890,-0.6400,-0.2047,-0.1667,2.6144,-0.2590,-0.0032,0.2306,0.2336,0.0812,-0.0922,-0.0257,-0.0117,0.0400,0.0100
1986-01-03,210.8800,-0.1090,0,0.6155,-0.1893,0.0949,0.6059,1.5555,1.8055,1.1075,-0.0284,-0.5377,3.1753,-0.0951,0.0317,0.1508,0.3070,0.2969,0.1575,-0.0036,0.0456,0.0500,0.0100
1986-01-06,210.6500,1.4950,1,-0.1091,0.5057,-0.2982,-0.0142,0.4962,1.4447,1.6945,0.9973,0.0000,2.1036,0.2515,-0.0998,-0.0036,0.0988,0.2376,0.2387,0.1240,-0.0154,0.0100,0.0100
1986-01-07,213.8000,-2.7270,0,1.4954,1.3847,2.0087,1.1927,1.4809,1.9990,2.9617,3.2152,1.9017,3.4199,0.6879,0.6626,0.2983,0.2954,0.3307,0.4165,0.3955,0.2765,0.0200,0.0100
1986-01-08,207.9700,-0.8940,0,-2.7268,-1.2722,-1.3799,-0.7729,-1.5666,-1.2863,-0.7824,0.1541,-0.9761,-0.9384,-0.6354,-0.4601,-0.1921,-0.3144,-0.2144,-0.1112,0.0190,0.0439,0.0300,0.0100
1986-01-09,206.1100,-0.0730,0,-0.8944,-3.5968,-2.1552,-2.2620,-1.6604,-2.4470,-2.1692,-1.6698,-2.2898,-2.7875,-1.8571,-0.7231,-0.5689,-0.3316,-0.4106,-0.3108,-0.2082,-0.0815,0.0400,0.0100
1986-01-10,205.9600,0.3690,1,-0.0728,-0.9665,-3.6670,-2.2264,-2.3331,-1.7319,-2.5180,-2.2404,-1.2514,-2.2264,-0.4878,-1.2644,-0.5625,-0.4710,-0.2892,-0.3631,-0.2816,-0.1934,0.0500,0.0100
1986-01-13,206.7200,-0.0390,0,0.3690,0.2960,-0.6010,-3.3115,-1.8657,-1.9727,-1.3693,-2.1583,-0.2028,-1.4728,0.1478,-0.2020,-0.8564,-0.3777,-0.3325,-0.1963,-0.2728,-0.2103,0.0100,0.0100
1986-01-14,206.6400,0.7840,1,-0.0387,0.3302,0.2571,-0.6395,-3.3489,-1.9036,-2.0106,-1.4075,-0.4864,-1.6094,0.1645,0.0856,-0.1611,-0.6929,-0.3215,-0.2908,-0.1768,-0.2470,0.0200,0.0100
1986-01-15,208.2600,0.4370,1,0.7840,0.7450,1.1167,1.0431,0.1394,-2.5912,-1.1346,-1.2424,-0.6441,-1.2705,0.3712,0.3700,0.2598,0.0281,-0.4462,-0.1642,-0.1573,-0.0709,0.0300,0.0100
1986-01-16,209.1700,-0.3540,0,0.4370,1.2244,1.1852,1.5586,1.4846,0.5770,-2.1656,-0.7026,-0.7167,0.2877,0.6061,0.3926,0.3864,0.2952,0.0966,-0.3191,-0.0889,-0.0912,0.0400,0.0100
1986-01-17,208.4300,-0.4320,0,-0.3538,0.0816,0.8662,0.8272,1.1993,1.1256,0.2212,-2.5117,-1.3489,0.6228,0.0407,0.2860,0.2054,0.2377,0.1863,0.0317,-0.3236,-0.1185,0.0500,0.0100
1986-01-20,207.5300,-0.8380,0,-0.4318,-0.7841,-0.3505,0.4307,0.3918,0.7623,0.6890,-0.2116,-0.9829,-0.0578,-0.3943,-0.1168,0.1068,0.0779,0.1259,0.0977,-0.0265,-0.3359,0.0100,0.0100
1986-01-21,205.7900,-1.1180,0,-0.8384,-1.2666,-1.6159,-1.1860,-0.4113,-0.4499,-0.0825,-0.1553,-2.4137,-1.8224,-0.6387,-0.5436,-0.2973,-0.0818,-0.0747,-0.0117,-0.0193,-0.1169,0.0200,0.0100
1986-01-22,203.4900,0.3730,1,-1.1176,-1.9467,-2.3701,-2.7155,-2.2904,-1.5244,-1.5625,-1.1993,-3.3990,-3.4128,-0.9871,-0.8009,-0.6883,-0.4611,-0.2535,-0.2229,-0.1492,-0.1407,0.0300,0.0100
1986-01-23,204.2500,1.0670,1,0.3735,-0.7483,-1.5805,-2.0055,-2.3522,-1.9255,-1.1566,-1.1949,-4.4668,-3.3273,-0.3777,-0.5346,-0.5091,-0.4779,-0.3237,-0.1652,-0.1494,-0.0919,0.0400,0.0100
1986-01-24,206.4300,0.4650,1,1.0673,1.4448,0.3110,-0.5300,-0.9596,-1.3099,-0.8787,-0.1016,-0.7405,-1.5077,0.7159,0.1042,-0.1342,-0.1946,-0.2217,-0.1266,-0.0127,-0.0156,0.0500,0.0100
1986-01-27,207.3900,1.1670,1,0.4651,1.5373,1.9166,0.7775,-0.0675,-0.4990,-0.8510,-0.4177,0.6210,-1.6550,0.7588,0.6310,0.1948,-0.0136,-0.0842,-0.1233,-0.0526,0.0403,0.0100,0.0100
1986-01-28,209.8100,0.2290,1,1.1669,1.6374,2.7222,3.1058,1.9535,1.0986,0.6621,0.3060,1.8693,-0.3988,0.8102,0.8916,0.7634,0.3898,0.1843,0.0955,0.0387,0.0832,0.0200,0.0100
1986-01-29,210.2900,-0.4570,0,0.2288,1.3983,1.8699,2.9572,3.3417,2.1867,1.3299,0.8924,1.7270,-1.6417,0.6903,0.6151,0.7243,0.6550,0.3624,0.1907,0.1124,0.0601,0.0300,0.0100
1986-01-30,209.3300,1.1700,1,-0.4565,-0.2288,0.9354,1.4048,2.4871,2.8699,1.7202,0.8673,1.3018,0.6539,-0.1144,0.3082,0.3466,0.4869,0.4681,0.2440,0.1086,0.0483,0.0400,0.0100
1986-01-31,211.7800,1.0290,1,1.1704,0.7085,0.9389,2.1168,2.5917,3.6867,4.0739,2.9107,1.6902,2.7510,0.3538,0.3120,0.5219,0.5102,0.6000,0.5681,0.3602,0.2274,0.0500,0.0100
1986-02-03,213.9600,-0.5470,0,1.0294,2.2118,1.7452,1.9780,3.1679,3.6477,4.7540,5.1452,2.2900,3.8842,1.0875,0.5779,0.4909,0.6226,0.5964,0.6610,0.6257,0.4353,0.0100,0.0200
1986-02-04,212.7900,0.0800,1,-0.5468,0.4769,1.6529,1.1888,1.4203,2.6038,3.0809,4.1811,2.0918,2.9363,0.2367,0.5419,0.2949,0.2816,0.4259,0.4311,0.5078,0.4931,0.0200,0.0200
1986-02-05,212.9600,0.2390,1,0.0799,-0.4674,0.5572,1.7341,1.2697,1.5014,2.6858,3.1633,2.6165,3.0585,-0.2349,0.1845,0.4263,0.2517,0.2478,0.3761,0.3868,0.4597,0.0300,0.0200
1986-02-06,213.4700,0.5110,1,0.2395,0.3196,-0.2290,0.7980,1.9777,1.5122,1.7444,2.9317,3.7320,2.5017,0.1595,-0.0767,0.1981,0.3887,0.2496,0.2465,0.3588,0.3702,0.0400,0.0200
1986-02-07,214.5600,0.7830,1,0.5106,0.7513,0.8318,0.2804,1.3127,2.4984,2.0305,2.2640,5.4401,2.5769,0.3738,0.2761,0.0703,0.2604,0.4087,0.2868,0.2796,0.3756,0.0500,0.0200
1986-02-10,216.2400,-0.1480,0,0.7830,1.2976,1.5402,1.6213,1.0656,2.1060,3.3010,2.8294,5.8703,3.7471,0.6430,0.5091,0.4025,0.2131,0.3474,0.4620,0.3490,0.3357,0.0100,0.0200
1986-02-11,215.9200,0.0230,1,-0.1480,0.6339,1.1477,1.3899,1.4709,0.9161,1.9549,3.1481,4.5972,4.0428,0.3147,0.3788,0.3441,0.2917,0.1524,0.2760,0.3850,0.2931,0.0200,0.0200
1986-02-12,215.9700,0.6620,1,0.0232,-0.1249,0.6572,1.1711,1.4134,1.4944,0.9394,1.9785,4.1371,4.9468,-0.0625,0.2175,0.2898,0.2797,0.2467,0.1338,0.2442,0.3445,0.0300,0.0200
1986-02-13,217.4000,1.0860,1,0.6621,0.6854,0.5364,1.3236,1.8410,2.0849,2.1665,1.6078,3.6176,6.8357,0.3415,0.1787,0.3281,0.3639,0.3432,0.3060,0.2001,0.2907,0.0400,0.0200
1986-02-14,219.7600,1.2240,1,1.0856,1.7549,1.7784,1.6278,2.4236,2.9465,3.1931,3.2755,4.5033,7.5936,0.8670,0.5879,0.4050,0.4791,0.4839,0.4493,0.4038,0.2991,0.0500,0.0200
1986-02-18,222.4500,-1.2090,0,1.2241,2.3229,3.0004,3.0243,2.8718,3.6773,4.2067,4.4562,6.2676,7.7605,1.1420,0.9824,0.7458,0.5689,0.6033,0.5899,0.5467,0.4957,0.0200,0.0200
1986-02-19,219.7600,1.1190,1,-1.2093,0.0000,1.0856,1.7549,1.7784,1.6278,2.4236,2.9465,3.7681,5.9646,0.0000,0.3565,0.4310,0.3506,0.2684,0.3404,0.3611,0.3477,0.0300,0.0200
1986-02-20,222.2200,1.0800,1,1.1194,-0.1034,1.1194,2.2171,2.8939,2.9177,2.7654,3.5701,3.8605,5.9149,-0.0520,0.3702,0.5451,0.5674,0.4782,0.3900,0.4378,0.4455,0.0400,0.0200
1986-02-21,224.6200,-0.1250,0,1.0800,2.2115,0.9755,2.2115,3.3211,4.0052,4.0293,3.8753,5.5595,6.8144,1.0876,0.3255,0.5467,0.6511,0.6522,0.5641,0.4767,0.5095,0.0500,0.0200
1986-02-24,224.3400,-0.2450,0,-0.1247,0.9540,2.0841,0.8496,2.0841,3.1923,3.8755,3.8996,5.3437,7.1705,0.4722,0.6824,0.2121,0.4114,0.5206,0.5398,0.4766,0.4086,0.0100,0.0200
1986-02-25,223.7900,0.1120,1,-0.2452,-0.3695,0.7065,1.8338,0.6024,1.8338,2.9393,3.6209,4.8344,5.6710,-0.1852,0.2334,0.4503,0.1202,0.3014,0.4104,0.4407,0.3954,0.0200,0.0200
1986-02-26,224.0400,1.2190,1,0.1117,-0.1337,-0.2582,0.8190,1.9476,0.7148,1.9476,3.0543,4.4183,4.7112,-0.0670,-0.0863,0.2029,0.3825,0.1188,0.2741,0.3728,0.4038,0.0300,0.0200
1986-02-27,226.7700,0.0660,1,1.2185,1.3316,1.0832,0.9572,2.0475,3.1898,1.9420,3.1898,4.8696,6.5699,0.6610,0.3602,0.2392,0.4050,0.5209,0.2759,0.3921,0.4667,0.0400,0.0200
1986-02-28,226.9200,-0.6610,0,0.0661,1.2855,1.3986,1.1500,1.0240,2.1150,3.2581,2.0094,5.0945,6.5552,0.6348,0.4618,0.2862,0.2043,0.3480,0.4553,0.2494,0.3554,0.0500,0.0200
1986-03-03,225.4200,-0.4610,0,-0.6610,-0.5953,0.6160,0.7284,0.4814,0.3562,1.4400,2.5755,4.3756,5.5980,-0.2984,0.2032,0.1805,0.0958,0.0592,0.2031,0.3148,0.1472,0.0100,0.0300
1986-03-04,224.3800,-0.0180,0,-0.4614,-1.1193,-1.0539,0.1518,0.2636,0.0178,-0.1068,0.9720,3.2107,4.5768,-0.5647,-0.3532,0.0376,0.0523,0.0030,-0.0152,0.1200,0.2284,0.0200,0.0300
1986-03-05,224.3400,0.3520,1,-0.0178,-0.4791,-1.1370,-1.0716,0.1339,0.2458,0.0000,-0.1247,2.0841,3.7458,-0.2407,-0.3827,-0.2697,0.0266,0.0407,0.0000,-0.0156,0.1047,0.0300,0.0300
1986-03-06,225.1300,0.1950,1,0.3521,0.3343,-0.1286,-0.7888,-0.7232,0.4865,0.5988,0.3521,1.2048,4.2655,0.1669,-0.0430,-0.1990,-0.1456,0.0806,0.0850,0.0439,0.0252,0.0400,0.0300
1986-03-07,225.5700,0.4480,1,0.1954,0.5483,0.5304,0.0665,-0.5949,-0.5292,0.6829,0.7954,2.6438,4.4451,0.2729,0.1763,0.0167,-0.1200,-0.0888,0.0969,0.0987,0.0607,0.0500,0.0300
1986-03-10,226.5800,2.2550,1,0.4478,0.6441,0.9985,0.9805,0.5146,-0.1498,-0.0838,1.1337,1.9620,4.2226,0.3207,0.3307,0.2440,0.1030,-0.0252,-0.0120,0.1407,0.1375,0.0100,0.0300
1986-03-11,231.6900,0.3670,1,2.2553,2.7131,2.9139,3.2763,3.2579,2.7815,2.1021,2.1696,3.1475,5.4287,1.3355,0.9593,0.8086,0.6450,0.4618,0.3013,0.2718,0.3756,0.0200,0.0300
1986-03-12,232.5400,0.2800,1,0.3669,2.6304,3.0899,3.2914,3.6552,3.6367,3.1585,2.4766,3.6552,4.5358,1.2838,1.0090,0.8086,0.7183,0.5974,0.4477,0.3095,0.2825,0.0300,0.0300
1986-03-13,233.1900,1.4410,1,0.2795,0.6474,2.9173,3.3781,3.5802,3.9449,3.9264,3.4469,4.2004,6.1112,0.3221,0.9478,0.8247,0.7011,0.6438,0.5510,0.4261,0.3060,0.0400,0.0300
1986-03-14,236.5500,-0.7950,0,1.4409,1.7244,2.0976,4.4002,4.8677,5.0726,5.4426,5.4238,5.5838,6.4486,0.8537,0.6920,1.0675,0.9461,0.8239,0.7578,0.6630,0.5403,0.0500,0.0300
1986-03-17,234.6700,0.4730,1,-0.7948,0.6347,0.9160,1.2862,3.5705,4.0342,4.2375,4.6046,3.4837,4.4742,0.3141,0.3024,0.3181,0.6923,0.6522,0.5886,0.5596,0.4970,0.0100,0.0300
1986-03-18,235.7800,-0.0760,0,0.4730,-0.3255,1.1107,1.3933,1.7653,4.0604,4.5263,4.7306,3.9045,5.0994,-0.1637,0.3663,0.3446,0.3488,0.6551,0.6260,0.5736,0.5496,0.0200,0.0300
1986-03-19,235.6000,0.3990,1,-0.0763,0.3963,-0.4016,1.0335,1.3159,1.6876,3.9809,4.4465,4.5160,5.2773,0.1973,-0.1346,0.2557,0.2603,0.2776,0.5500,0.5373,0.5004,0.0300,0.0300
1986-03-20,236.5400,-1.3530,0,0.3990,0.3223,0.7969,-0.0042,1.4366,1.7201,2.0933,4.3958,5.4194,5.5794,0.1610,0.2642,-0.0011,0.2841,0.2832,0.2949,0.5308,0.5216,0.0400,0.0300
1986-03-21,233.3400,0.8530,1,-1.3528,-0.9593,-1.0349,-0.5668,-1.3570,0.0643,0.3440,0.7122,4.0118,2.8972,-0.4810,-0.3459,-0.1413,-0.2730,0.0106,0.0486,0.0878,0.3204,0.0500,0.0300
1986-03-24,235.3300,-0.2590,0,0.8528,-0.5115,-0.1146,-0.1909,0.2812,-0.5157,0.9177,1.1998,4.5307,3.7062,-0.2582,-0.0383,-0.0478,0.0561,-0.0864,0.1299,0.1483,0.1722,0.0100,0.0300
1986-03-25,234.7200,1.0990,1,-0.2592,0.5914,-0.7694,-0.3735,-0.4496,0.0213,-0.7736,0.6561,4.0564,4.1256,0.2936,-0.2587,-0.0936,-0.0902,0.0035,-0.1112,0.0813,0.1030,0.0200,0.0300
1986-03-26,237.3000,0.7040,1,1.0992,0.8371,1.6971,0.3213,0.7216,0.6447,1.1207,0.3171,4.7312,5.7581,0.4174,0.5598,0.0808,0.1444,0.1076,0.1595,0.0398,0.1939,0.0300,0.0300
1986-03-27,238.9700,-0.0290,0,0.7037,1.8107,1.5468,2.4128,1.0273,1.4304,1.3530,1.8324,3.1421,6.5214,0.8924,0.5120,0.5949,0.2060,0.2380,0.1931,0.2278,0.1140,0.0400,0.0300
1986-03-31,238.9000,-1.5740,0,-0.0293,0.6742,1.7808,1.5170,2.3828,0.9977,1.4007,1.3233,2.7350,6.1165,0.3348,0.5845,0.3758,0.4691,0.1664,0.1994,0.1650,0.1989,0.0100,0.0300
1986-04-01,235.1400,0.2420,1,-1.5739,-1.6027,-0.9102,0.1789,-0.0807,0.7714,-0.5919,-0.1952,0.8362,4.2426,-0.8079,-0.3029,0.0442,-0.0160,0.1267,-0.0847,-0.0243,-0.0301,0.0200,0.0400
1986-04-02,235.7100,-1.3750,0,0.2424,-1.3353,-1.3642,-0.6700,0.4218,0.1615,1.0157,-0.3509,-0.3551,4.0295,-0.6775,-0.4593,-0.1676,0.0835,0.0267,0.1431,-0.0439,0.0052,0.0300,0.0400
1986-04-03,232.4700,-1.6260,0,-1.3746,-1.1355,-2.6915,-2.7200,-2.0354,-0.9586,-1.2153,-0.3728,-0.9375,0.3367,-0.5703,-0.9142,-0.6899,-0.4089,-0.1586,-0.1730,-0.0461,-0.1918,0.0400,0.0400
1986-04-04,228.6900,-0.0260,0,-1.6260,-2.9782,-2.7430,-4.2738,-4.3018,-3.6283,-2.5690,-2.8216,-3.0070,-1.6556,-1.5222,-0.9256,-1.0955,-0.8779,-0.6107,-0.3661,-0.3528,-0.2196,0.0500,0.0400
1986-04-07,228.6300,2.1390,1,-0.0262,-1.6518,-3.0037,-2.7686,-4.2989,-4.3269,-3.6536,-2.5946,-2.9584,-1.9555,-0.8397,-1.0264,-0.7034,-0.8849,-0.7388,-0.5291,-0.3247,-0.3175,0.0100,0.0400
1986-04-08,233.5200,0.0980,1,2.1388,2.1120,0.4517,-0.9291,-0.6889,-2.2520,-2.2806,-1.5929,-1.2767,-1.2809,1.0451,0.1520,-0.2372,-0.1398,-0.3859,-0.3337,-0.2019,-0.0569,0.0200,0.0400
1986-04-09,233.7500,1.1510,1,0.0985,2.2394,2.2126,0.5506,-0.8315,-0.5911,-2.1557,-2.1844,0.1757,-0.3920,1.0957,0.7271,0.1384,-0.1694,-0.0998,-0.3164,-0.2796,-0.1686,0.0300,0.0400
